;amount;3D_secured;day;current_paid_fee;current_number_of_try;has_predecessors;hour;minute;second;month_as_int;Is_Monday;Is_Tuesday;Is_Wednesday;Is_Thursday;Is_Friday;Is_Saturday;Is_Sunday;Is_Moneycard;Is_Goldcard;Is_UK_Card;Is_Simplecard;success_fee;fail_fee;Is_Visa;Is_Diners;Is_Master;Is_Germany;Is_Austria;Is_Switzerland
47019;398;0;24;0.0;1;0;23;10;25;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;1;0;0;1;0;0
47020;398;0;24;1.0;2;1;23;10;59;2;0;0;0;0;0;0;1;0;0;0;1;1;0.5;1;0;0;1;0;0
47021;254;0;24;0.0;1;0;23;12;41;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;1;0;0;0;0;1
47022;254;0;24;1.0;2;1;23;13;36;2;0;0;0;0;0;0;1;0;0;0;1;1;0.5;1;0;0;0;0;1
47023;254;0;24;1.5;3;1;23;14;15;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;1;0;0;0;0;1
47024;220;1;24;0.0;1;0;23;18;9;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;0;0;1;1;0;0
47025;140;0;24;0.0;1;0;23;28;55;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;0;0;1;0;0;1
47026;333;0;24;0.0;1;0;23;36;12;2;0;0;0;0;0;0;1;0;1;0;0;10;5.0;1;0;0;0;1;0
47027;333;0;24;5.0;2;1;23;37;9;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;1;0;0;0;1;0
47028;178;1;24;0.0;1;0;23;40;18;2;0;0;0;0;0;0;1;0;0;0;1;1;0.5;0;1;0;0;0;1
47029;297;1;24;0.0;1;0;23;46;47;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;1;0;0;1;0;0
47030;297;1;24;1.0;2;1;23;46;55;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;1;0;0;1;0;0
47031;274;0;24;0.0;1;0;23;48;3;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;0;1;0;1;0;0
47032;274;0;24;1.0;2;1;23;48;6;2;0;0;0;0;0;0;1;0;0;1;0;3;1.0;0;1;0;1;0;0
47033;199;0;25;0.0;1;0;0;1;42;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;0;0;1
47034;164;0;25;0.0;1;0;0;5;6;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
47035;334;0;25;0.0;1;0;0;8;48;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
47036;302;0;25;0.0;1;0;0;10;7;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47037;302;0;25;1.0;2;1;0;10;12;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47038;321;0;25;0.0;1;0;0;12;20;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;1;0
47039;121;0;25;0.0;1;0;0;13;23;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
47040;121;0;25;1.0;2;1;0;14;3;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
47041;121;0;25;2.0;3;1;0;14;8;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
47042;230;0;25;0.0;1;0;0;15;53;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
47043;230;0;25;0.5;2;1;0;16;43;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47044;148;0;25;0.0;1;0;0;18;30;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
47045;148;0;25;0.5;2;1;0;18;40;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
47046;312;0;25;0.0;1;0;0;20;31;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47047;312;0;25;5.0;2;1;0;21;20;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47048;312;0;25;5.5;3;1;0;21;44;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47049;312;0;25;6.5;4;1;0;22;11;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47050;312;0;25;7.0;5;1;0;22;39;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47051;312;0;25;12.0;6;1;0;23;38;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47052;312;0;25;13.0;7;1;0;24;18;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47053;121;0;25;0.0;1;0;0;28;32;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
47054;185;0;25;0.0;1;0;0;30;31;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47055;185;0;25;1.0;2;1;0;30;55;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
47056;241;0;25;0.0;1;0;0;32;9;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
47057;333;0;25;0.0;1;0;0;34;3;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47058;121;0;25;0.0;1;0;0;35;6;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47059;128;1;25;0.0;1;0;0;39;9;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
47060;128;1;25;2.0;2;1;0;39;38;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47061;128;1;25;3.0;3;1;0;40;19;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47062;128;1;25;3.5;4;1;0;40;39;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47063;118;0;25;0.0;1;0;0;42;33;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
47064;118;0;25;0.5;2;1;0;43;23;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
47065;189;1;25;0.0;1;0;0;51;11;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;1;0
47066;189;1;25;2.0;2;1;0;52;4;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;1;0
47067;189;1;25;4.0;3;1;0;52;53;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
47068;189;1;25;4.5;4;1;0;53;15;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
47069;269;0;25;0.0;1;0;0;55;5;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47070;269;0;25;1.0;2;1;0;55;20;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47071;269;0;25;2.0;3;1;0;55;43;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
47072;88;1;25;0.0;1;0;0;57;10;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
47073;94;0;25;0.0;1;0;1;1;11;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
47074;94;0;25;2.0;2;1;1;2;6;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
47075;166;0;25;0.0;1;0;1;6;9;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
47076;65;0;25;0.0;1;0;1;9;27;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
47077;332;0;25;0.0;1;0;1;16;22;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47078;83;0;25;0.0;1;0;1;19;53;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;1;0;0;1;0
47079;83;0;25;5.0;2;1;1;19;55;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47080;412;0;25;0.0;1;0;1;21;34;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47081;412;0;25;1.0;2;1;1;22;28;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47082;412;0;25;2.0;3;1;1;22;43;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47083;412;0;25;2.0;3;1;1;22;43;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47084;35;0;25;0.0;1;0;1;24;11;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
47085;218;1;25;0.0;1;0;1;27;22;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47086;196;1;25;0.0;1;0;1;29;12;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47087;196;1;25;1.0;2;1;1;29;35;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
47088;216;0;25;0.0;1;0;1;32;7;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47089;216;0;25;0.5;2;1;1;32;23;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47090;192;0;25;0.0;1;0;1;34;34;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
47091;260;0;25;0.0;1;0;1;39;34;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
47092;260;0;25;2.0;2;1;1;40;10;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47093;171;0;25;0.0;1;0;1;44;16;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47094;171;0;25;1.0;2;1;1;45;13;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47095;171;0;25;2.0;3;1;1;45;31;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47096;171;0;25;3.0;4;1;1;45;43;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47097;171;0;25;4.0;5;1;1;46;39;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;1;0
47098;171;0;25;4.5;6;1;1;46;41;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47099;171;0;25;5.5;7;1;1;47;34;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47100;194;0;25;0.0;1;0;1;53;3;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
47101;273;0;25;0.0;1;0;1;55;47;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47102;273;0;25;1.0;2;1;1;56;26;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47103;273;0;25;2.0;3;1;1;56;38;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47104;273;0;25;3.0;4;1;1;56;53;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47105;236;0;25;0.0;1;0;2;0;46;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;1;0
47106;236;0;25;2.0;2;1;2;1;5;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
47107;296;0;25;0.0;1;0;2;2;57;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47108;296;0;25;1.0;2;1;2;3;53;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
47109;296;0;25;1.5;3;1;2;3;59;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47110;258;1;25;0.0;1;0;2;5;8;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47111;166;0;25;0.0;1;0;2;11;38;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47112;166;0;25;1.0;2;1;2;11;53;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47113;166;0;25;6.0;3;1;2;12;26;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47114;307;0;25;0.0;1;0;2;15;56;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47115;307;0;25;0.5;2;1;2;16;34;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
47116;271;0;25;0.0;1;0;2;19;43;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47117;177;0;25;0.0;1;0;2;23;28;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
47118;69;0;25;0.0;1;0;2;25;8;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
47119;69;0;25;0.5;2;1;2;25;51;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47120;316;0;25;0.0;1;0;2;29;0;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47121;103;1;25;0.0;1;0;2;31;2;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
47122;103;1;25;1.0;2;1;2;31;19;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
47123;173;1;25;0.0;1;0;2;37;7;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47124;173;1;25;0.5;2;1;2;37;41;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47125;113;0;25;0.0;1;0;2;39;44;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
47126;187;1;25;0.0;1;0;2;40;51;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47127;187;1;25;5.0;2;1;2;41;1;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47128;156;0;25;0.0;1;0;2;45;44;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
47129;149;0;25;0.0;1;0;2;53;38;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;0;1
47130;210;0;25;0.0;1;0;2;56;59;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
47131;210;0;25;2.0;2;1;2;57;0;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
47132;249;0;25;0.0;1;0;2;58;42;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
47133;249;0;25;0.5;2;1;2;58;43;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
47134;253;0;25;0.0;1;0;3;1;7;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;1;0
47135;82;1;25;0.0;1;0;3;4;25;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47136;82;1;25;5.0;2;1;3;5;1;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47137;348;0;25;0.0;1;0;3;7;7;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
47138;248;0;25;0.0;1;0;3;9;53;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
47139;248;0;25;0.5;2;1;3;10;17;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
47140;271;0;25;0.0;1;0;3;11;32;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47141;271;0;25;5.0;2;1;3;12;28;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47142;271;0;25;6.0;3;1;3;12;55;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47143;304;0;25;0.0;1;0;3;15;10;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47144;296;0;25;0.0;1;0;3;17;41;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47145;296;0;25;1.0;2;1;3;18;8;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47146;296;0;25;2.0;3;1;3;18;53;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47147;296;0;25;3.0;4;1;3;19;33;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47148;296;0;25;4.0;5;1;3;19;49;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47149;296;0;25;5.0;6;1;3;20;10;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47150;296;0;25;6.0;7;1;3;20;27;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47151;296;0;25;6.0;7;1;3;20;27;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47152;296;0;25;7.0;8;1;3;21;1;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47153;129;0;25;0.0;1;0;3;21;19;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
47154;98;1;25;0.0;1;0;3;24;8;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;1;0;0;1;0;0
47155;98;1;25;5.0;2;1;3;24;25;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47156;98;1;25;6.0;3;1;3;25;17;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
47157;433;0;25;0.0;1;0;3;30;12;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
47158;135;0;25;0.0;1;0;3;32;13;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;1;0
47159;135;0;25;0.5;2;1;3;32;18;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47160;94;0;25;0.0;1;0;3;34;18;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47161;99;0;25;0.0;1;0;3;36;56;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
47162;103;0;25;0.0;1;0;3;41;19;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;0;1;0
47163;141;0;25;0.0;1;0;3;43;11;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47164;278;0;25;0.0;1;0;3;44;18;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47165;278;0;25;1.0;2;1;3;44;48;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47166;278;0;25;2.0;3;1;3;45;34;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47167;278;0;25;3.0;4;1;3;46;31;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47168;278;0;25;4.0;5;1;3;47;14;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47169;278;0;25;5.0;6;1;3;47;48;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47170;283;0;25;0.0;1;0;3;50;6;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
47171;281;0;25;0.0;1;0;3;51;13;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
47172;101;1;25;0.0;1;0;3;54;14;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;1;0
47173;115;0;25;0.0;1;0;3;55;41;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;1;0
47174;258;0;25;0.0;1;0;3;58;16;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
47175;217;0;25;0.0;1;0;4;0;23;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47176;217;0;25;1.0;2;1;4;0;38;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47177;170;0;25;0.0;1;0;4;3;31;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
47178;170;0;25;2.0;2;1;4;3;40;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
47179;170;0;25;3.0;3;1;4;4;33;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
47180;170;0;25;3.5;4;1;4;4;52;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
47181;170;0;25;8.5;5;1;4;5;39;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
47182;170;0;25;10.5;6;1;4;6;38;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
47183;128;0;25;0.0;1;0;4;9;6;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;1;0
47184;121;0;25;0.0;1;0;4;12;28;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
47185;121;0;25;0.5;2;1;4;12;56;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
47186;105;0;25;0.0;1;0;4;14;31;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
47187;240;0;25;0.0;1;0;4;15;51;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;0;1
47188;240;0;25;2.0;2;1;4;16;31;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
47189;256;0;25;0.0;1;0;4;21;13;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47190;256;0;25;0.5;2;1;4;21;45;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47191;256;0;25;1.5;3;1;4;22;30;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47192;325;0;25;0.0;1;0;4;25;6;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
47193;7;0;25;0.0;1;0;4;26;16;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47194;253;0;25;0.0;1;0;4;28;55;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
47195;252;0;25;0.0;1;0;4;30;0;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47196;246;1;25;0.0;1;0;4;31;53;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47197;116;0;25;0.0;1;0;4;34;51;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47198;116;0;25;1.0;2;1;4;35;20;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47199;116;0;25;2.0;3;1;4;35;26;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47200;172;0;25;0.0;1;0;4;37;44;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
47201;172;0;25;1.0;2;1;4;38;15;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
47202;172;0;25;2.0;3;1;4;38;40;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
47203;156;1;25;0.0;1;0;4;40;27;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;1;0;0;1;0;0
47204;138;0;25;0.0;1;0;4;44;49;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47205;320;1;25;0.0;1;0;4;46;24;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47206;347;0;25;0.0;1;0;4;48;41;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
47207;150;1;25;0.0;1;0;4;50;40;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
47208;123;1;25;0.0;1;0;4;53;21;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47209;24;1;25;0.0;1;0;4;54;38;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
47210;25;0;25;0.0;1;0;4;55;44;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47211;25;0;25;1.0;2;1;4;56;14;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
47212;308;0;25;0.0;1;0;4;59;58;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
47213;246;1;25;0.0;1;0;5;1;23;2;1;0;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
47214;306;0;25;0.0;1;0;5;2;51;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
47215;224;1;25;0.0;1;0;5;3;53;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
47216;224;1;25;0.5;2;1;5;4;11;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47217;224;1;25;1.5;3;1;5;4;44;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
47218;280;1;25;0.0;1;0;5;5;45;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47219;280;1;25;1.0;2;1;5;6;38;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47220;270;0;25;0.0;1;0;5;9;8;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
47221;131;0;25;0.0;1;0;5;10;13;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
47222;131;0;25;1.0;2;1;5;10;22;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
47223;329;0;25;0.0;1;0;5;11;44;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
47224;329;0;25;1.0;2;1;5;12;42;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
47225;284;0;25;0.0;1;0;5;15;47;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47226;284;0;25;1.0;2;1;5;16;1;2;1;0;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
47227;284;0;25;3.0;3;1;5;16;7;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47228;284;0;25;4.0;4;1;5;16;15;2;1;0;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
47229;145;0;25;0.0;1;0;5;20;36;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;0;1
47230;145;0;25;0.5;2;1;5;20;50;2;1;0;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;0;1
